entity,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
021e38b39694454ee67471520d814a35,0.2706097364425659,-0.11661592125892639,-0.12805067002773285,-0.15065518021583557,0.09420042484998703,-0.0653785765171051,0.010970303788781166,0.055590495467185974,-0.018318181857466698,-0.011570783331990242,0.03491394966840744,-0.2078016847372055,0.041516780853271484,-0.0906388908624649,-0.20127099752426147,-0.07329818606376648,0.3166191279888153,0.16347940266132355,0.04653114080429077,-0.12056931108236313,0.1614767163991928,0.050677940249443054,-0.019479703158140182,0.029975222423672676,-0.2902068793773651,0.03341289982199669,0.06941444426774979,0.2640020251274109,-0.2357882559299469,-0.029478436335921288,0.08819473534822464,-0.002789081074297428,0.11948361992835999,-0.09632694721221924,-0.18436020612716675,-0.14222130179405212,0.2464929223060608,-0.2202887386083603,0.1241421326994896,-0.01167809497565031,0.13356637954711914,-0.016384843736886978,-0.1190618947148323,0.17455527186393738,0.22681087255477905,-0.1416347771883011,0.12367241084575653,-0.04496762529015541,-0.07152150571346283,0.005792669486254454
0274cc2d42e2229af00ec1d978027d71,0.1819155514240265,-0.025313856080174446,-0.19955822825431824,0.1818554699420929,-0.07795190066099167,0.19882145524024963,0.09813862293958664,0.030119407922029495,0.11658157408237457,0.12148769199848175,0.08139768242835999,0.020897869020700455,0.09106255322694778,0.11987017840147018,-0.08032573014497757,-0.05387634411454201,0.04059640318155289,-0.22018404304981232,0.2790132462978363,0.036012399941682816,0.013497200794517994,0.02342277020215988,0.21527715027332306,-0.13124561309814453,0.14080394804477692,0.051594194024801254,0.055039167404174805,-0.071870818734169,-0.05407503992319107,-0.0404861718416214,-0.07383561879396439,0.04032496362924576,-0.1925647109746933,0.200354665517807,-0.18292778730392456,-0.2658381164073944,-0.1500108242034912,-0.33851146697998047,-0.1368626356124878,-0.02140343189239502,0.21163399517536163,0.0009825275046750903,0.1391095370054245,0.007533390074968338,0.0010515270987525582,-0.09385674446821213,-0.02612747624516487,-0.3162548542022705,0.09848161041736603,-0.11337468028068542
02ca4f81f486274040a3affe32b767f0,0.09123475104570389,0.10017430782318115,0.0769103392958641,0.1370227038860321,0.13898976147174835,-0.10967859625816345,0.09915369749069214,-0.13568270206451416,-0.08356428146362305,-0.09422029554843903,-0.13616801798343658,0.231695294380188,-0.06082199141383171,0.12463708966970444,0.07122357934713364,-0.047970131039619446,0.05485415458679199,-0.26985347270965576,-0.08907347172498703,-0.009248960763216019,0.1812290996313095,0.15826605260372162,0.14668713510036469,0.32146981358528137,0.16322724521160126,0.04637102037668228,-0.033747170120477676,-0.12508361041545868,-0.009140217676758766,0.22309264540672302,0.12285265326499939,-0.21865533292293549,0.13525092601776123,0.0056617078371346,0.10764850676059723,-0.09814684838056564,-0.23440217971801758,0.13730131089687347,0.09194038063287735,3.0172745027812198e-05,0.15338730812072754,-0.23385336995124817,-0.10971987247467041,0.02260303497314453,0.10988336056470871,0.10909227281808853,0.2708125710487366,0.06832127273082733,0.09728627651929855,0.18364734947681427
02fe23f7fa7ab10b56a411fe6e7f5564,-0.09791374206542969,-0.00045553824747912586,-0.11291190981864929,-0.12162410467863083,-0.014855959452688694,-0.01554118748754263,-0.046605754643678665,0.004731572698801756,0.0868583619594574,-0.11418116092681885,0.1085585355758667,0.12185715138912201,-0.02825886383652687,-0.2885209918022156,0.21237385272979736,0.17309407889842987,0.1818423569202423,-0.3046974837779999,-0.21631711721420288,-0.14447346329689026,0.26183372735977173,0.043298784643411636,0.024072283878922462,-0.15296420454978943,0.2219686508178711,0.13550639152526855,0.06429534405469894,0.20606206357479095,-0.05182534083724022,0.0743408203125,-0.19229674339294434,0.1950230896472931,0.06787719577550888,0.05849726125597954,-0.16395840048789978,-0.04490569233894348,-0.0842430517077446,0.12528759241104126,-0.08543840795755386,-0.07058322429656982,-0.13865429162979126,-0.1233554482460022,0.1994452029466629,-0.0525677315890789,0.10342530906200409,-0.10967151820659637,0.1686008870601654,0.02488299459218979,0.17378392815589905,0.1936476081609726
030c7c1d228e8e28bdb6c1129c1a4b50,-0.030574586242437363,-0.14825378358364105,0.20124097168445587,-0.11122328788042068,-0.05156460776925087,-0.10447888821363449,0.11740364134311676,0.23194199800491333,-0.11298707872629166,-0.09638068825006485,-0.039984334260225296,0.3319489359855652,-0.16593033075332642,-0.10881029814481735,0.19131283462047577,0.09124921262264252,-0.04802617058157921,0.11266707628965378,0.046175938099622726,-0.06897079199552536,0.17998220026493073,-0.0860254168510437,0.05363801121711731,-0.1420741081237793,-0.09878495335578918,0.038635317236185074,0.13793416321277618,-0.10747610032558441,0.0719912052154541,0.1676723062992096,0.16496075689792633,0.11258270591497421,-0.0008274993160739541,-0.23159107565879822,0.11779788881540298,-0.08731958270072937,0.05528033524751663,0.058371078222990036,-0.1683717668056488,0.05375099182128906,0.15940888226032257,-0.15468427538871765,0.15216600894927979,-0.19772769510746002,0.07144198566675186,0.15468591451644897,0.2640443444252014,-0.216451495885849,-0.11618344485759735,0.204042449593544
03c5ed2b58a38ef13679554af378086a,-0.09973984956741333,0.09211767464876175,-0.04355158284306526,-0.031173260882496834,-0.19852213561534882,-0.09361856430768967,0.11369331181049347,0.08160731196403503,0.06011340767145157,-0.3016435205936432,0.10844019800424576,-0.058789998292922974,0.08390872925519943,-0.1241861954331398,-0.20522868633270264,-0.27005234360694885,-0.06273152679204941,-0.18878918886184692,0.08413128554821014,-0.06276560574769974,-0.10379888117313385,0.07252513617277145,0.1539781391620636,0.18922796845436096,-0.26496413350105286,0.08767561614513397,0.1400848776102066,0.23995853960514069,-0.05767650157213211,0.10017714649438858,0.16766677796840668,-0.11065886169672012,0.32082998752593994,-0.1384727507829666,-0.16544702649116516,-0.13677307963371277,0.17798170447349548,-0.14619289338588715,-0.06586134433746338,0.1252402812242508,-0.06442240625619888,0.12064537405967712,-0.10849200189113617,0.09016098827123642,0.06425933539867401,0.12438946217298508,0.015609612688422203,-0.0777178406715393,0.15131334960460663,0.0014055344508960843
0435a982afdcf944fae1282161b0dc57,0.09358862042427063,0.09272672235965729,-0.14157909154891968,0.12588174641132355,-0.2045106589794159,0.1449924260377884,-0.11805177479982376,-0.06979715824127197,0.07360943406820297,-0.05855085328221321,-0.050556618720293045,-0.16765984892845154,-0.17327094078063965,-0.03648533672094345,-0.16422943770885468,0.012923767790198326,0.04539545625448227,0.12738187611103058,-0.029157035052776337,-0.05594328045845032,-0.27237972617149353,-0.26000797748565674,0.10999144613742828,0.10221799463033676,0.1716727465391159,-0.058630701154470444,0.16151796281337738,-0.024527553468942642,0.010754907503724098,-0.17231714725494385,-0.07196792960166931,-0.04332958906888962,0.1057145819067955,0.12022633105516434,-0.281734436750412,-0.0632244274020195,-0.15976294875144958,-0.151720330119133,-0.10890188813209534,-0.013486704789102077,-0.036426376551389694,-0.25545695424079895,-0.1509571522474289,0.14772416651248932,-0.15059936046600342,0.1263434737920761,-0.11356221139431,-0.21325768530368805,0.31918519735336304,-0.06588007509708405
04df3081d24d8c79c63e4d87189c2e38,-0.13483759760856628,0.08441025763750076,-0.06418753415346146,-0.1371511071920395,0.1840522140264511,0.14915606379508972,-0.02470702864229679,-0.06474229693412781,-0.07906707376241684,0.10965077579021454,0.168121337890625,0.14959333837032318,0.05433882400393486,-0.004162153694778681,0.26897868514060974,-0.15633352100849152,-0.12807337939739227,-0.13359181582927704,-0.09387584775686264,0.10062626749277115,0.02448223903775215,-0.0653500035405159,0.16644829511642456,-0.08741214126348495,0.12763164937496185,0.08985068649053574,-0.039093662053346634,0.22900152206420898,-0.30981874465942383,0.28021717071533203,0.020993733778595924,0.2127501368522644,-0.020759059116244316,-0.08330245316028595,0.07584873586893082,0.028081800788640976,0.0844007208943367,-0.2718519866466522,0.05143151432275772,0.22684161365032196,0.19113506376743317,-0.029138706624507904,-0.08145707845687866,0.05553963780403137,-0.056452393531799316,-0.09961992502212524,0.253964900970459,0.02516265958547592,0.21847407519817352,0.08997461199760437
05ba2564ebc1e0b8e8fd80cc8bd09f8b,0.31173139810562134,-0.07604954391717911,-0.04499301686882973,0.06489104777574539,0.15321147441864014,-0.22477613389492035,-0.2717168927192688,0.21714523434638977,-0.15017488598823547,-0.03735358640551567,0.03175542131066322,-0.021971581503748894,0.14633357524871826,0.2353512942790985,0.28071966767311096,-0.18071293830871582,0.07581929862499237,-0.006584209389984608,0.1234094575047493,-0.04029911383986473,0.04264611005783081,0.030088817700743675,-0.12210217118263245,-0.0016257899114862084,0.1092645451426506,0.32676559686660767,0.0568055622279644,-0.0012999535538256168,-0.22732989490032196,-0.12291143089532852,0.011604196391999722,0.132063627243042,0.058578405529260635,-0.05536274611949921,-0.0068853129632771015,0.09825795888900757,-0.17154254019260406,-0.027092430740594864,0.14371661841869354,0.09257812798023224,-0.033460866659879684,0.019108764827251434,-0.026936441659927368,-0.11212131381034851,-0.10585599392652512,-0.19332121312618256,0.08709638565778732,-0.2124742865562439,0.10331104695796967,-0.18217061460018158
06f5dbaa4a96fe724324b2583c3f05ee,-0.11867193132638931,-0.06631737947463989,-0.05388446897268295,0.22516891360282898,0.14509275555610657,-0.12684643268585205,0.15927375853061676,0.09957147389650345,-0.02912004292011261,-0.1839197874069214,-0.13585537672042847,0.05609810724854469,-0.10818786919116974,-0.15320709347724915,-0.006923854351043701,0.1569632887840271,-0.030916927382349968,0.060924164950847626,0.03605567663908005,0.08011241257190704,0.17355380952358246,0.1277208924293518,0.19014258682727814,-0.18305957317352295,-0.22547172009944916,-0.11189157515764236,0.3522154986858368,0.05274704843759537,0.1563759297132492,-0.14081045985221863,0.25003036856651306,-0.05490012466907501,0.053326576948165894,-0.10583342611789703,-0.20786085724830627,-0.16412821412086487,0.047071490436792374,0.028976881876587868,0.028052695095539093,0.01154237985610962,0.08612524718046188,-0.14308865368366241,-0.1696620136499405,-0.17307066917419434,-0.18452800810337067,-0.1427849978208542,0.0011514817597344518,-0.14735883474349976,0.24403682351112366,-0.01889057457447052
07898c0d795ba16b40cc5f7ce5b509b1,0.07209797203540802,0.030133215710520744,-0.14550504088401794,-0.04980522766709328,-0.052439115941524506,0.07163099944591522,-0.017497751861810684,0.1519894301891327,0.14770375192165375,-0.11120633780956268,-0.20368799567222595,0.20625412464141846,-0.11439614742994308,-0.10272162407636642,0.17028148472309113,0.18153859674930573,-0.08285113424062729,0.01019758079200983,-0.016969989985227585,0.05164308100938797,-0.2392539381980896,0.06711950898170471,0.19215676188468933,-0.18962864577770233,-0.16621366143226624,-0.16223320364952087,0.09527336061000824,0.06958365440368652,-0.1339489072561264,0.2836591303348541,0.23510713875293732,0.11358670890331268,0.13691091537475586,-0.18124230206012726,-0.17895707488059998,0.13211403787136078,0.1464168280363083,0.07420693337917328,-0.02264108695089817,0.017002377659082413,0.36390483379364014,0.11203727126121521,-0.016726871952414513,0.0899057686328888,0.03437410667538643,-0.19310443103313446,-0.046424027532339096,-0.13903100788593292,0.1182817593216896,-0.006455455906689167
079eff6629ee7f411ccb09ce7dae0cdb,-0.15839733183383942,0.06119208410382271,-0.04890504106879234,0.28698065876960754,0.06900426000356674,-0.10233642160892487,-0.1101825013756752,-0.027998188510537148,-0.07898712158203125,-0.15090550482273102,0.0649445578455925,0.11553449183702469,0.12122809886932373,0.13351519405841827,0.215254545211792,0.09674124419689178,0.05015214532613754,-0.11496789008378983,-0.1725892871618271,-0.029689278453588486,-0.15423233807086945,-0.3557848632335663,-0.12883584201335907,0.09858382493257523,-0.20251628756523132,0.09639007598161697,-0.04123456031084061,0.2565144896507263,0.09709981083869934,0.011373062618076801,-0.05665719881653786,-0.10822983086109161,0.10435901582241058,-0.19963563978672028,-0.24882027506828308,-0.14142301678657532,0.10276613384485245,0.07347071915864944,0.2509087920188904,0.05612480267882347,0.043547093868255615,-0.1859927773475647,0.05024024099111557,0.053008783608675,-0.003323832293972373,-0.13436013460159302,-0.042433176189661026,-0.03363504260778427,0.2735365033149719,0.07567783445119858
07b5a85b7519c0dee8fd147ea40ffabb,-0.08399271965026855,0.13833600282669067,0.14561827480793,0.22262853384017944,-0.01946200430393219,0.11599578708410263,0.05825832486152649,-0.10751046240329742,0.16720816493034363,0.06546155363321304,-0.08518952131271362,0.2653431296348572,-0.013986735604703426,-0.21854721009731293,-0.11556485295295715,-0.05811557173728943,-0.000501113710924983,0.03995200991630554,0.16603055596351624,0.08999510854482651,0.17062745988368988,-0.0671691745519638,0.06986898928880692,-0.07397347688674927,-0.04633420705795288,0.11626993864774704,0.2597816288471222,-0.0947813093662262,-0.04473666101694107,0.014730222523212433,0.19222280383110046,-0.11006435006856918,0.11804326623678207,-0.18923787772655487,-0.1355840265750885,-0.24747800827026367,-0.025150973349809647,0.17802448570728302,0.1620853841304779,-0.10952267050743103,-0.15660367906093597,-0.003985484130680561,-0.1358845978975296,-0.3028853237628937,0.06444726884365082,-0.2607075273990631,0.24839763343334198,0.003005220787599683,-0.07958853989839554,0.010914495214819908
0828d603e2a37a7f894a122288695b46,-0.077132947742939,0.0045585329644382,0.13684386014938354,0.08837708830833435,0.024493757635354996,0.15647797286510468,-0.17714789509773254,0.2155131697654724,-0.21235354244709015,-0.2674713432788849,-0.03444467857480049,-0.02429291419684887,-0.14677585661411285,-0.03908677399158478,-0.11074982583522797,-0.08741980046033859,0.2753773033618927,-0.0011227343929931521,0.29635244607925415,0.07515920698642731,0.061057813465595245,-0.1912645697593689,-0.04475943371653557,-0.01975458860397339,-0.04096640273928642,0.2226940393447876,0.20594988763332367,0.16530752182006836,-0.16351816058158875,0.186728373169899,0.04755041003227234,0.2220434844493866,0.010747208259999752,-0.15976105630397797,-0.05172710493206978,0.0893680602312088,0.14114391803741455,0.16952748596668243,-0.18505007028579712,-0.008482534438371658,-0.016087690368294716,0.12055361270904541,-0.17445747554302216,0.02665727585554123,0.005662557203322649,-0.24434207379817963,0.1333380490541458,0.05014912039041519,0.03835652023553848,0.1013883501291275
08414a767401086002ceafa67e2bcc85,-0.1199820414185524,0.087566077709198,0.20192597806453705,0.31154054403305054,0.11073490232229233,0.1832161396741867,0.1375386267900467,0.15711404383182526,0.1633736938238144,-0.004227922298014164,-0.029927778989076614,0.019248470664024353,-0.08008652925491333,0.13121937215328217,0.09284129738807678,-0.18281736969947815,0.20911872386932373,-0.20527008175849915,0.13588067889213562,0.1686459630727768,0.17420648038387299,0.048910751938819885,-0.018997836858034134,-0.13525442779064178,-0.24966926872730255,-0.04458228871226311,0.16315288841724396,0.17683885991573334,-0.09765467792749405,0.06500261276960373,0.17103411257266998,-0.0339067317545414,0.1447775661945343,0.22977420687675476,0.05941082909703255,-0.038742758333683014,0.10963369905948639,-0.1521783024072647,-0.16011887788772583,-0.1379380077123642,-0.01454025600105524,-0.11988924443721771,0.0871376022696495,-0.23207323253154755,0.09475237131118774,0.17075327038764954,0.06458699703216553,-0.022800730541348457,0.16949337720870972,0.016132747754454613
085cf0c5370d1bef3f7117b582c00041,0.19969472289085388,-0.022318197414278984,-0.09246338903903961,0.017260121181607246,0.24584178626537323,-0.12069098651409149,-0.14371120929718018,-0.11624335497617722,-0.013587101362645626,-0.27840539813041687,0.036524586379528046,0.0629911944270134,-0.13618013262748718,0.1706135869026184,0.04816155135631561,0.2308841198682785,0.15102730691432953,-0.2272256761789322,-0.13602757453918457,-0.24509763717651367,-0.004062889143824577,0.06635875254869461,-0.00985556561499834,0.06045443192124367,-0.048919856548309326,-0.05260302871465683,0.19712838530540466,-0.008804134093225002,0.1311396211385727,-0.2503586709499359,-0.0821121335029602,0.09884516149759293,-0.03996511921286583,-0.1413857787847519,-0.156166210770607,-0.2642385959625244,-0.11555686593055725,0.03946024179458618,-0.1779961884021759,0.192775160074234,0.20916275680065155,-0.07060731947422028,0.09179787337779999,-0.04511669650673866,0.048315491527318954,0.06852685660123825,0.06735602766275406,-0.2150779366493225,0.03533902019262314,0.18928715586662292
0abd5fca9cd32563e5ae7e7495edcfb9,0.20026853680610657,0.15192078053951263,-0.1024528369307518,-0.15827833116054535,0.10091652721166611,0.06055804342031479,0.15681412816047668,0.02509845420718193,0.13139702379703522,-0.19265805184841156,-0.011498432606458664,0.16856655478477478,0.113324373960495,0.0010987587738782167,0.19871699810028076,0.20657619833946228,0.053863756358623505,-0.1046137884259224,-0.021213779225945473,-0.007796781603246927,-0.2594156265258789,-0.3133745789527893,0.07051282376050949,0.008004630915820599,-0.25286048650741577,0.13053204119205475,-0.06360018253326416,0.16340765357017517,0.0630469098687172,0.025943003594875336,0.11775533854961395,-0.10741876810789108,0.006914461497217417,0.05071442201733589,-0.1853078454732895,-0.16945642232894897,-0.16395655274391174,0.18868090212345123,-0.16009479761123657,-0.01497386023402214,0.15219753980636597,-0.13916133344173431,0.26268643140792847,-0.10456566512584686,0.19324956834316254,-0.049217287451028824,-0.015813836827874184,-0.15536119043827057,-0.12807656824588776,0.023449094966053963
